episode,total_reward,num_steps,avg_reward_per_step,model,seed
344,-148353.14,719,-206.33,logistic_regression,999
345,-148353.14,719,-206.33,logistic_regression,999
346,-148353.14,719,-206.33,logistic_regression,999
347,-148353.14,719,-206.33,logistic_regression,999
348,-148353.14,719,-206.33,logistic_regression,999
349,-148353.14,719,-206.33,logistic_regression,999
350,-148353.14,719,-206.33,logistic_regression,999
351,-148353.14,719,-206.33,logistic_regression,999
352,-148353.14,719,-206.33,logistic_regression,999
353,-148353.14,719,-206.33,logistic_regression,999
354,-148353.14,719,-206.33,logistic_regression,999
355,-148353.14,719,-206.33,logistic_regression,999
356,-148353.14,719,-206.33,logistic_regression,999
357,-148353.14,719,-206.33,logistic_regression,999
358,-148353.14,719,-206.33,logistic_regression,999
359,-148353.14,719,-206.33,logistic_regression,999
360,-148353.14,719,-206.33,logistic_regression,999
361,-148353.14,719,-206.33,logistic_regression,999
362,-148353.14,719,-206.33,logistic_regression,999
363,-148353.14,719,-206.33,logistic_regression,999
364,-148353.14,719,-206.33,logistic_regression,999
365,-148353.14,719,-206.33,logistic_regression,999
366,-148353.14,719,-206.33,logistic_regression,999
367,-148353.14,719,-206.33,logistic_regression,999
368,-148353.14,719,-206.33,logistic_regression,999
369,-148353.14,719,-206.33,logistic_regression,999
370,-148353.14,719,-206.33,logistic_regression,999
371,-148353.14,719,-206.33,logistic_regression,999
372,-148353.14,719,-206.33,logistic_regression,999
373,-148353.14,719,-206.33,logistic_regression,999
374,-148353.14,719,-206.33,logistic_regression,999
375,-148353.14,719,-206.33,logistic_regression,999
376,-148353.14,719,-206.33,logistic_regression,999
377,-148353.14,719,-206.33,logistic_regression,999
378,-148353.14,719,-206.33,logistic_regression,999
379,-148353.14,719,-206.33,logistic_regression,999
380,-148353.14,719,-206.33,logistic_regression,999
381,-148353.14,719,-206.33,logistic_regression,999
382,-148353.14,719,-206.33,logistic_regression,999
383,-148353.14,719,-206.33,logistic_regression,999
384,-148353.14,719,-206.33,logistic_regression,999
385,-148353.14,719,-206.33,logistic_regression,999
386,-148353.14,719,-206.33,logistic_regression,999
387,-148353.14,719,-206.33,logistic_regression,999
388,-148353.14,719,-206.33,logistic_regression,999
389,-148353.14,719,-206.33,logistic_regression,999
390,-148353.14,719,-206.33,logistic_regression,999
391,-148353.14,719,-206.33,logistic_regression,999
392,-148353.14,719,-206.33,logistic_regression,999
393,-148353.14,719,-206.33,logistic_regression,999
394,-148353.14,719,-206.33,logistic_regression,999
395,-148353.14,719,-206.33,logistic_regression,999
396,-148353.14,719,-206.33,logistic_regression,999
397,-148353.14,719,-206.33,logistic_regression,999
398,-148353.14,719,-206.33,logistic_regression,999
399,-148353.14,719,-206.33,logistic_regression,999
400,-148353.14,719,-206.33,logistic_regression,999
401,-148353.14,719,-206.33,logistic_regression,999
