episode,total_reward,num_steps,avg_reward_per_step,model,seed
463,-52538.39,719,-73.07,dqn,999
464,-37826.69,719,-52.61,dqn,999
465,-37860.06,719,-52.66,dqn,999
466,-55550.13,719,-77.26,dqn,999
467,-28533.19,719,-39.68,dqn,999
468,-43507.24,719,-60.51,dqn,999
469,-29984.23,719,-41.7,dqn,999
470,-39907.57,719,-55.5,dqn,999
471,-56162.59,719,-78.11,dqn,999
472,-51915.81,719,-72.21,dqn,999
473,-41487.54,719,-57.7,dqn,999
474,-59726.1,719,-83.07,dqn,999
475,-40444.6,719,-56.25,dqn,999
476,-34823.65,719,-48.43,dqn,999
477,-52959.8,719,-73.66,dqn,999
478,-31756.4,719,-44.17,dqn,999
479,-71338.08,719,-99.22,dqn,999
480,-54273.35,719,-75.48,dqn,999
481,-40221.37,719,-55.94,dqn,999
482,-32957.95,719,-45.84,dqn,999
483,-41272.77,719,-57.4,dqn,999
484,-42434.98,719,-59.02,dqn,999
485,-37983.85,719,-52.83,dqn,999
486,-46126.05,719,-64.15,dqn,999
487,-31717.96,719,-44.11,dqn,999
488,-54964.96,719,-76.45,dqn,999
489,-65444.38,719,-91.02,dqn,999
490,-50497.65,719,-70.23,dqn,999
491,-37414.46,719,-52.04,dqn,999
492,-41503.12,719,-57.72,dqn,999
493,-56938.81,719,-79.19,dqn,999
494,-44697.39,719,-62.17,dqn,999
495,-45405.26,719,-63.15,dqn,999
496,-57570.12,719,-80.07,dqn,999
497,-33870.16,719,-47.11,dqn,999
498,-39301.08,719,-54.66,dqn,999
499,-57067.96,719,-79.37,dqn,999
