episode,total_reward,num_steps,avg_reward_per_step,model,seed
242,-48920.2,719,-68.04,dqn,42
243,-31342.13,719,-43.59,dqn,42
244,-48055.18,719,-66.84,dqn,42
245,-30811.51,719,-42.85,dqn,42
246,-49266.52,719,-68.52,dqn,42
247,-45466.78,719,-63.24,dqn,42
248,-62011.99,719,-86.25,dqn,42
249,-43620.57,719,-60.67,dqn,42
250,-56131.94,719,-78.07,dqn,42
251,-63613.63,719,-88.48,dqn,42
252,-38913.95,719,-54.12,dqn,42
253,-41025.82,719,-57.06,dqn,42
254,-51696.82,719,-71.9,dqn,42
255,-43829.77,719,-60.96,dqn,42
256,-32910.01,719,-45.77,dqn,42
257,-35943.86,719,-49.99,dqn,42
258,-50240.16,719,-69.88,dqn,42
259,-35538.85,719,-49.43,dqn,42
260,-56131.58,719,-78.07,dqn,42
261,-54871.1,719,-76.32,dqn,42
262,-67818.72,719,-94.32,dqn,42
263,-29737.95,719,-41.36,dqn,42
264,-51702.62,719,-71.91,dqn,42
265,-37367.93,719,-51.97,dqn,42
266,-53816.17,719,-74.85,dqn,42
267,-57945.48,719,-80.59,dqn,42
268,-42573.16,719,-59.21,dqn,42
269,-39397.48,719,-54.79,dqn,42
270,-30086.43,719,-41.84,dqn,42
271,-57450.94,719,-79.9,dqn,42
272,-31761.02,719,-44.17,dqn,42
273,-43274.05,719,-60.19,dqn,42
274,-55570.63,719,-77.29,dqn,42
275,-44877.76,719,-62.42,dqn,42
276,-38644.47,719,-53.75,dqn,42
277,-53803.6,719,-74.83,dqn,42
278,-61290.03,719,-85.24,dqn,42
279,-36921.43,719,-51.35,dqn,42
280,-51159.78,719,-71.15,dqn,42
281,-38726.8,719,-53.86,dqn,42
282,-42176.62,719,-58.66,dqn,42
283,-38403.79,719,-53.41,dqn,42
284,-53505.13,719,-74.42,dqn,42
285,-50898.14,719,-70.79,dqn,42
286,-57121.38,719,-79.45,dqn,42
287,-38231.78,719,-53.17,dqn,42
288,-48196.36,719,-67.03,dqn,42
289,-55930.61,719,-77.79,dqn,42
290,-41342.41,719,-57.5,dqn,42
291,-42658.16,719,-59.33,dqn,42
292,-34455.27,719,-47.92,dqn,42
293,-32251.88,719,-44.86,dqn,42
294,-45444.77,719,-63.21,dqn,42
295,-37060.67,719,-51.54,dqn,42
296,-45930.55,719,-63.88,dqn,42
297,-34334.59,719,-47.75,dqn,42
298,-42859.14,719,-59.61,dqn,42
299,-41992.88,719,-58.4,dqn,42
300,-51558.87,719,-71.71,dqn,42
301,-39490.52,719,-54.92,dqn,42
302,-48706.22,719,-67.74,dqn,42
303,-46907.68,719,-65.24,dqn,42
304,-49556.58,719,-68.92,dqn,42
305,-49463.85,719,-68.8,dqn,42
306,-45257.56,719,-62.95,dqn,42
307,-28453.46,719,-39.57,dqn,42
308,-49382.35,719,-68.68,dqn,42
309,-68015.7,719,-94.6,dqn,42
310,-48766.46,719,-67.83,dqn,42
311,-35363.79,719,-49.18,dqn,42
312,-37838.62,719,-52.63,dqn,42
313,-32878.02,719,-45.73,dqn,42
314,-50936.51,719,-70.84,dqn,42
315,-69977.29,719,-97.33,dqn,42
316,-30488.9,719,-42.4,dqn,42
317,-44849.55,719,-62.38,dqn,42
318,-57201.88,719,-79.56,dqn,42
319,-49858.89,719,-69.34,dqn,42
320,-50350.22,719,-70.03,dqn,42
321,-54115.64,719,-75.27,dqn,42
322,-39898.92,719,-55.49,dqn,42
323,-51517.65,719,-71.65,dqn,42
324,-31786.88,719,-44.21,dqn,42
325,-49870.01,719,-69.36,dqn,42
326,-41619.05,719,-57.88,dqn,42
327,-59528.43,719,-82.79,dqn,42
328,-42032.6,719,-58.46,dqn,42
329,-37944.02,719,-52.77,dqn,42
330,-42164.97,719,-58.64,dqn,42
331,-47005.72,719,-65.38,dqn,42
332,-41847.65,719,-58.2,dqn,42
333,-43424.43,719,-60.4,dqn,42
334,-49445.66,719,-68.77,dqn,42
